Gene,_SCORE_GRP5_,_SCORE_GRP2_,_SCORE_GRP15_,_SCORE_GRP6_,_SCORE_GRP13_,_SCORE_GRP14_,_SCORE_GRP3_,_SCORE_GRP4_,_SCORE_GRP11_,_SCORE_GRP7_,_SCORE_GRP9_,_SCORE_GRP18_,_SCORE_GRP20_,_SCORE_GRP16_,_SCORE_GRP10_,_SCORE_GRP19_,_SCORE_GRP8_,_SCORE_GRP12_,_SCORE_GRP1_,_SCORE_GRP17_,GRP1|19_GO:0045103|-4.129|intermediate filament-based process,GRP1|19_GO:0045104|-4.161|intermediate filament cytoskeleton organization,GRP1|19_GO:0045105|-7.163|intermediate filament polymerization or depolymerization,GRP1|19_GO:0045110|-5.624|intermediate filament bundle assembly,GRP1|19_GO:0033693|-7.163|neurofilament bundle assembly,GRP1|19_GO:0060052|-4.956|neurofilament cytoskeleton organization,GRP1|19_GO:0045109|-3.546|intermediate filament organization,GRP1|24_ko05014|-2.882|Amyotrophic lateral sclerosis (ALS),GRP1|24_mmu05014|-2.767|Amyotrophic lateral sclerosis (ALS),GRP2|6_R-MMU-112316|-6.195|Neuronal System,GRP2|6_R-MMU-112315|-7.068|Transmission across Chemical Synapses,GRP2|6_R-MMU-112314|-3.796|Neurotransmitter receptors and postsynaptic signal transmission,GRP3|19_GO:0042391|-4.635|regulation of membrane potential,GRP3|19_GO:0044057|-2.854|regulation of system process,GRP3|19_GO:0031644|-2.093|regulation of nervous system process,GRP3|19_GO:0031646|-2.811|positive regulation of nervous system process,GRP3|19_GO:0035637|-2.403|multicellular organismal signaling,GRP3|19_GO:0019226|-2.166|transmission of nerve impulse,GRP4|19_GO:0098660|-2.414|inorganic ion transmembrane transport,GRP4|19_GO:0003013|-2.073|circulatory system process,GRP4|19_GO:0003012|-2.715|muscle system process,GRP4|19_GO:0006936|-2.724|muscle contraction,GRP4|19_GO:0003015|-2.445|heart process,GRP4|19_GO:0060047|-2.514|heart contraction,GRP4|19_GO:0006941|-2.234|striated muscle contraction,GRP4|19_GO:0060048|-2.665|cardiac muscle contraction,GRP4|19_GO:0070252|-2.116|actin-mediated cell contraction,GRP4|19_GO:0086003|-2.529|cardiac muscle cell contraction,GRP4|19_GO:0008016|-2.039|regulation of heart contraction,GRP4|19_GO:0006814|-3.264|sodium ion transport,GRP4|19_GO:0035725|-3.410|sodium ion transmembrane transport,GRP4|19_GO:0032409|-2.098|regulation of transporter activity,GRP4|19_GO:0022898|-2.183|regulation of transmembrane transporter activity,GRP4|19_GO:1902305|-3.763|regulation of sodium ion transmembrane transport,GRP4|19_GO:2000649|-4.067|regulation of sodium ion transmembrane transporter activity,GRP4|19_GO:0002028|-3.148|regulation of sodium ion transport,GRP4|6_R-MMU-5576891|-2.887|Cardiac conduction,GRP4|6_R-MMU-397014|-2.297|Muscle contraction,GRP4|19_GO:0010765|-3.123|positive regulation of sodium ion transport,GRP4|19_GO:0051899|-2.260|membrane depolarization,GRP4|19_GO:0003254|-2.957|regulation of membrane depolarization,GRP5|19_GO:0031344|-3.563|regulation of cell projection organization,GRP5|19_GO:0120035|-3.643|regulation of plasma membrane bounded cell projection organization,GRP5|19_GO:0010975|-4.039|regulation of neuron projection development,GRP5|19_GO:0010976|-2.619|positive regulation of neuron projection development,GRP6|19_GO:0099177|-2.746|regulation of trans-synaptic signaling,GRP6|19_GO:0050804|-2.750|modulation of chemical synaptic transmission,GRP6|19_GO:1905114|-2.678|cell surface receptor signaling pathway involved in cell-cell signaling,GRP6|19_GO:0060078|-3.880|regulation of postsynaptic membrane potential,"GRP6|19_GO:0099565|-3.066|chemical synaptic transmission, postsynaptic",GRP6|19_GO:0060079|-3.235|excitatory postsynaptic potential,GRP7|19_GO:0007610|-2.358|behavior,GRP7|19_GO:0007626|-3.061|locomotory behavior,GRP7|19_GO:0030534|-3.856|adult behavior,GRP7|19_GO:0099003|-3.164|vesicle-mediated transport in synapse,GRP7|19_GO:0099504|-2.578|synaptic vesicle cycle,GRP7|19_GO:0001505|-2.357|regulation of neurotransmitter levels,GRP7|19_GO:0006836|-2.452|neurotransmitter transport,GRP7|19_GO:0051588|-2.550|regulation of neurotransmitter transport,GRP7|19_GO:0015837|-3.829|amine transport,GRP7|19_GO:0051952|-2.859|regulation of amine transport,GRP7|19_GO:0015844|-2.011|monoamine transport,GRP7|19_GO:0098657|-2.586|import into cell,GRP7|19_GO:0001504|-3.184|neurotransmitter uptake,GRP7|19_GO:0098810|-3.505|neurotransmitter reuptake,"GRP7|6_R-MMU-425366|-2.410|Transport of bile salts and organic acids, metal ions and amine compounds",GRP7|19_GO:0009636|-2.765|response to toxic substance,GRP8|19_GO:0010035|-3.520|response to inorganic substance,GRP8|19_GO:0010038|-2.869|response to metal ion,GRP8|19_GO:0071241|-2.514|cellular response to inorganic substance,GRP8|19_GO:0071248|-3.184|cellular response to metal ion,GRP8|19_GO:0140029|-2.166|exocytic process,GRP8|19_GO:0032272|-2.260|negative regulation of protein polymerization,GRP8|19_GO:0043624|-2.474|cellular protein complex disassembly,GRP8|19_GO:0043244|-2.665|regulation of protein-containing complex disassembly,GRP8|19_GO:1901879|-2.116|regulation of protein depolymerization,GRP9|6_R-MMU-382551|-3.443|Transport of small molecules,GRP9|6_R-MMU-425407|-3.460|SLC-mediated transmembrane transport,GRP9|19_GO:0006865|-2.306|amino acid transport,GRP9|19_GO:0015800|-2.529|acidic amino acid transport,GRP10|19_GO:0043062|-2.011|extracellular structure organization,GRP10|19_GO:0030198|-2.017|extracellular matrix organization,GRP10|19_GO:0045229|-2.005|external encapsulating structure organization,GRP10|6_R-MMU-1650814|-2.702|Collagen biosynthesis and modifying enzymes,GRP10|6_R-MMU-8948216|-3.216|Collagen chain trimerization,GRP10|6_R-MMU-1474290|-2.333|Collagen formation,GRP10|6_R-MMU-216083|-2.511|Integrin cell surface interactions,GRP10|24_mmu04974|-3.217|Protein digestion and absorption,GRP10|24_ko04974|-3.271|Protein digestion and absorption,GRP10|24_mmu04512|-2.274|ECM-receptor interaction,GRP10|24_ko04512|-2.303|ECM-receptor interaction,GRP11|19_GO:0023061|-2.555|signal release,GRP11|19_GO:0010817|-2.635|regulation of hormone levels,GRP11|19_GO:0009914|-2.330|hormone transport,GRP11|19_GO:0046879|-2.375|hormone secretion,GRP11|19_GO:0002790|-2.128|peptide secretion,GRP11|19_GO:0030072|-2.177|peptide hormone secretion,GRP11|19_GO:0015833|-2.005|peptide transport,GRP11|24_mmu04721|-2.662|Synaptic vesicle cycle,GRP11|24_ko04721|-2.662|Synaptic vesicle cycle,GRP11|6_R-MMU-112310|-2.983|Neurotransmitter release cycle,GRP12|19_GO:0014074|-2.022|response to purine-containing compound,GRP12|19_GO:0010799|-2.983|regulation of peptidyl-threonine phosphorylation,GRP13|19_GO:0010942|-2.689|positive regulation of cell death,GRP13|19_GO:0070997|-2.681|neuron death,GRP13|19_GO:1901214|-2.948|regulation of neuron death,GRP13|19_GO:0051402|-2.724|neuron apoptotic process,GRP13|19_GO:0043523|-2.970|regulation of neuron apoptotic process,GRP13|19_GO:1901215|-2.357|negative regulation of neuron death,GRP13|19_GO:0043524|-2.963|negative regulation of neuron apoptotic process,GRP13|19_GO:1901216|-2.690|positive regulation of neuron death,GRP14|19_GO:0061351|-2.032|neural precursor cell proliferation,GRP14|19_GO:2000177|-2.805|regulation of neural precursor cell proliferation,GRP15|19_GO:0051668|-2.741|localization within membrane,GRP15|19_GO:0072657|-2.457|protein localization to membrane,GRP15|19_GO:1990778|-2.364|protein localization to cell periphery,GRP15|19_GO:0072659|-2.080|protein localization to plasma membrane,GRP15|19_GO:0090150|-2.371|establishment of protein localization to membrane,GRP16|19_GO:0048008|-2.622|platelet-derived growth factor receptor signaling pathway,GRP17|24_mmu05224|-2.495|Breast cancer,GRP17|24_ko05224|-2.517|Breast cancer,GRP18|19_GO:0098656|-2.062|anion transmembrane transport,GRP18|19_GO:0098661|-2.394|inorganic anion transmembrane transport,GRP18|24_mmu04727|-2.219|GABAergic synapse,GRP18|24_ko04727|-2.232|GABAergic synapse,GRP19|19_GO:0008360|-2.383|regulation of cell shape,GRP20|19_GO:0050805|-2.274|negative regulation of synaptic transmission,"GRP20|19_GO:0051966|-2.379|regulation of synaptic transmission, glutamatergic",_SORT_,_SORT_GRP1_,_SORT_GRP2_,_SORT_GRP3_,_SORT_GRP4_,_SORT_GRP5_,_SORT_GRP6_,_SORT_GRP7_,_SORT_GRP8_,_SORT_GRP9_,_SORT_GRP10_,_SORT_GRP11_,_SORT_GRP12_,_SORT_GRP13_,_SORT_GRP14_,_SORT_GRP15_,_SORT_GRP16_,_SORT_GRP17_,_SORT_GRP18_,_SORT_GRP19_,_SORT_GRP20_
14645,0.0,0.6666666666666666,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.7,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.0,0.1,7,0,7,0,0,0,6,0,0,0,0,4,0,0,0,0,0,0,3,0,3
208691,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2222222222222222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0
110834,0.75,1.0,0.0,1.0,0.0,0.0,0.3333333333333333,0.08695652173913043,0.1,0.625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.4,0.2,0.3,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.3,0.0,0.1,0.1,0.1,0.2,0.2,0.2,0.1,0.2,0.2,0.2,0.1,0.1,0.1,0.1,0.2,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,0,1,7,9,9,2,3,0,0,0,12,0,0,0,0,0,0,0,0,0
14396,0.0,1.0,0.0,0.16666666666666666,0.0,0.0,0.16666666666666666,0.043478260869565216,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.4,0.2,0.3,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.1,0.1,0.0,0.0,0.0,9,0,3,11,14,0,14,0,0,0,0,0,0,0,0,0,0,0,2,0,0
66237,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.043478260869565216,0.2,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52,0,0,0,13,0,0,0,0,7,0,7,0,0,0,0,0,0,0,0,0
330863,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.3,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18040,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.3,0.3,0.4,0.3,0.4,0.3,0.2,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32,1,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
108015,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.08695652173913043,0.0,0.1875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.4,0.2,0.3,0.1,0.1,0.1,0.1,0.1,0.0,0.0,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.2,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14,0,4,1,8,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0
12810,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
234593,1.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0625,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.3,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20,0,0,0,0,3,0,10,0,0,0,0,0,0,0,9,2,0,0,0,0
18008,0.0,0.0,0.0,0.0,0.75,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.3333333333333333,0.0,0.3,0.3,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.1,0.1,0.1,0.1,0.0,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17,4,0,0,0,0,0,0,11,0,0,0,0,3,2,0,0,0,0,0,0
212398,0.0,0.0,0.0,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,2,0,0,0
26379,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
97165,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
